Date,AAL,AAPL,ADBE,ADPT,AGRX,AMAT,AMD,AMZN,ASML,ASTS,ATRO,AVGO,BE,BLK,BRK.B,CAT,CCJ,COPX,CRM,CSCO,CVX,DAL,DASH,DIS,DKS,EA,GE,GH,GLUU,GOLD,GOOGL,GPRO,GS,IAU,IBN,INFY,INTC,IREN,JNJ,JPM,KTOS,LEU,LMT,LRCX,MA,MDB,META,MOH,MSFT,MU,NBIS,NFLX,NOC,NOK,NVDA,ORCL,PEN,PL,PLTR,PYPL,QBTS,QCOM,QUBT,RDDT,RGTI,RIVN,RKLB,RTX,S,SHOP,SLAB,SLB,SLV,SNAP,SNDK,STX,TCGL,TEAM,TSLA,TSM,TXN,UAL,UBER,UEC,UNH,URA,UUUU,V,VLO,VMW,VOO,VRTX,WDC,WKHS,WMT,WORK,ZS
2019-07-18,33.7400,51.4150,310.0800,38.0100,,48.1700,33.0000,98.8950,226.6500,,38.0000,28.9780,11.4300,475.1400,207.9800,134.8900,10.2600,19.6600,157.9800,57.7400,124.6800,62.6600,,141.6300,37.5800,89.1900,50.1404,93.6700,,6.1200,57.3620,5.0500,214.5200,27.6600,12.1000,11.5500,49.9400,,132.0700,114.6700,23.6700,3.3100,356.2100,19.8230,276.7800,162.9300,200.7800,142.0900,136.4200,44.6700,,32.5210,321.1400,5.1400,4.2545,58.1200,176.8600,,,119.8700,,74.3700,3.0000,,,,,82.6306,,33.1150,102.8200,38.7800,15.2900,14.5500,,47.3700,,136.0600,16.9027,43.1900,118.5700,95.2800,43.7100,1.0300,260.6000,11.6400,1.9500,180.5300,83.3500,,274.4200,178.0900,39.9698,11010.0000,38.2400,,82.3800
2019-07-19,33.0800,50.6475,306.8700,38.5300,,47.8100,32.5100,98.2260,223.6200,,37.9100,29.0000,11.0000,473.2400,205.9700,136.2300,10.2300,20.0200,156.7500,57.3600,125.0400,60.9100,,139.8500,37.1300,87.5000,50.0407,93.6500,,6.0405,56.5775,5.0300,213.5200,27.3000,11.8200,11.3900,50.2700,,130.3100,113.5400,24.0700,3.5000,356.9600,19.8470,275.6000,164.0000,198.3600,140.3800,136.6200,45.5200,,31.5100,322.1600,5.1400,4.2110,57.5400,176.1400,,,118.6300,,75.0000,3.5000,,,,,83.3166,,33.0000,104.0200,38.7100,15.1700,14.0200,,47.3000,,134.1600,17.2120,43.8300,117.2600,93.8300,43.1800,1.0600,256.6500,11.6000,1.9700,179.2400,83.6500,,272.9500,174.1300,39.6523,10350.0000,37.9667,,82.6800
2019-07-22,32.9000,51.8050,308.5500,39.2700,,50.7300,32.8500,99.2815,227.7400,,37.6800,29.6150,10.6600,473.5500,204.8400,135.2400,10.3300,20.0300,157.7000,57.7300,125.3100,61.2900,,140.8400,37.4700,88.1400,50.8880,93.7800,,6.0500,56.9605,5.1100,214.0000,27.2600,11.8200,11.4600,51.3500,,128.6400,114.2700,24.3800,3.6500,357.6300,20.7210,278.6100,160.8600,202.3200,141.0000,138.4300,47.1900,,31.0620,323.2000,5.1200,4.2830,57.6000,171.1900,,,118.6900,,75.9500,5.3000,,,,,83.6690,,33.5240,105.2200,39.4900,15.3500,14.1500,,47.3700,,135.2800,17.0453,44.6000,118.1800,93.8300,43.6900,1.0300,255.3200,11.6000,1.8900,180.5700,84.3500,,273.6100,174.0800,41.8065,10650.0000,37.6067,,84.0000
2019-07-23,33.7300,52.2100,307.8800,40.3800,,51.0300,33.4900,99.7245,230.2100,,38.0000,30.0780,10.5000,477.4600,206.4600,138.1000,10.0600,20.0000,156.2500,57.7100,125.8200,63.0900,,141.2600,38.5500,88.2200,53.0810,93.6700,,6.0575,57.4025,5.1600,219.4300,27.1200,11.7600,11.4900,51.7500,,128.8400,116.3600,24.1700,3.3000,357.8000,20.9760,278.9700,155.9700,202.3600,141.2100,139.2900,46.9500,,30.7300,323.9900,5.1700,4.3915,57.4500,177.2600,,,120.2200,,74.1200,5.3000,,,,,84.9213,,33.0220,106.8400,39.7500,15.3400,14.8300,,47.7300,,134.0600,17.3447,44.4200,120.0700,94.9300,43.3600,0.9900,255.0100,11.5400,1.8100,180.9000,84.7700,,275.4900,175.2400,42.3129,10650.0000,37.3633,,84.0000
2019-07-24,34.5900,52.1675,310.2700,40.3800,,52.1400,34.1100,100.0405,234.0600,,38.2600,30.3770,10.9100,477.1500,207.9700,131.9100,9.9300,19.9800,159.7500,57.2300,126.5400,63.1600,,141.2900,38.0700,89.7800,53.2306,95.5900,,6.0450,56.9865,5.2200,222.0300,27.2400,11.7200,11.4600,52.9200,,129.7800,116.8300,23.7700,3.2300,368.9000,21.6980,280.2500,156.0200,204.6600,136.4000,140.7200,47.9900,,31.7940,342.9700,5.1800,4.4665,58.1100,183.4000,,,121.3000,,75.8700,5.0000,,,,,84.4871,,32.9570,113.7400,40.3300,15.5200,17.6100,,48.9300,,135.3500,17.6587,44.5400,129.0000,95.1100,43.7600,0.9700,251.1300,11.3600,1.8700,183.3300,86.1700,,276.7600,173.3400,43.3560,11970.0000,37.3333,,86.6900
2019-07-25,31.6700,51.7550,308.7300,40.2100,,50.8200,33.6700,98.6910,230.0500,,38.2100,30.0390,10.6300,473.8700,207.9000,134.7100,9.1900,19.7000,159.3500,56.6200,125.6300,62.2300,,143.2100,37.1200,89.1600,51.9845,93.8200,,6.0300,56.7970,5.4000,219.9800,27.0600,11.7900,11.5200,52.1600,,131.1200,115.7100,24.5400,3.2000,370.3200,21.0750,279.3500,155.7000,200.7100,135.4700,140.1900,47.7700,,32.6460,354.7200,5.7000,4.3345,58.2900,181.6200,,,115.1200,,75.3500,5.0000,,,,,85.8150,,33.3340,112.2700,39.9500,15.3600,17.6900,,48.0800,,134.5100,15.2547,43.6200,127.3500,93.9300,43.4000,0.9200,248.7000,11.0000,1.7900,181.5900,83.4500,,275.4100,169.5600,43.0612,11850.0000,37.4067,,86.4200
2019-07-26,31.2400,51.9350,311.2700,39.6700,,50.7400,34.0200,97.1525,230.8500,,37.8200,30.0920,10.6500,478.1700,209.9000,132.9200,9.2200,19.5500,159.9700,56.5300,123.7200,62.1600,,144.6500,37.4900,89.5100,52.3833,96.9700,,6.0500,62.2610,5.4000,222.1400,27.1000,11.8600,11.4800,51.5900,,130.7300,116.2200,24.4800,3.2100,369.4600,21.0750,282.0700,158.0600,199.7500,139.8600,141.3400,47.4900,,33.5780,352.5200,5.7200,4.3767,58.5000,180.3600,,,115.4900,,75.2200,5.0000,,,,,85.3556,,33.6540,114.3900,40.0100,15.3100,17.8900,,47.8100,,146.0400,15.2027,43.4600,128.1600,93.3600,44.5200,0.9600,252.9400,11.0600,1.9100,183.6900,84.3100,,277.3800,166.8300,42.7060,12030.0000,37.6733,,88.2100
2019-07-29,30.7400,52.4200,307.2200,37.7600,,50.6700,33.4800,95.6225,230.9700,,37.2800,30.1740,10.3200,478.3100,208.6100,134.4600,9.1200,19.4700,156.2100,56.9300,124.2300,62.4600,,146.3900,37.3800,88.8700,51.7353,92.7200,,6.0350,62.0920,5.3600,220.3200,27.2800,12.5800,11.5100,52.5100,,133.0200,115.8500,24.0900,3.1200,369.6200,21.0820,281.4400,144.8900,195.9400,138.9200,141.0300,46.8200,,33.2700,355.4300,5.6500,4.3705,58.0600,180.9400,,,111.4500,,74.9700,5.0000,,,,,85.4122,,31.9710,114.7400,39.2100,15.4000,17.5000,,47.4800,,139.0500,15.7180,43.9400,129.9700,93.4400,43.8800,0.9400,253.8200,10.9900,1.8400,183.2100,84.0300,,276.8800,166.2300,42.1693,12630.0000,37.4233,,85.5700
2019-07-30,30.7100,52.1950,303.6400,36.9000,,50.7300,33.8700,94.9265,228.3400,,37.4300,29.9560,10.1600,478.4100,207.8100,132.9500,9.1900,19.3100,156.9600,56.4700,124.3400,62.6300,,144.9300,37.3000,88.5700,52.4331,96.9900,,6.2000,61.4000,5.4000,221.4000,27.3800,12.1800,11.4200,51.7000,,132.0800,115.5900,24.6300,3.0100,365.9900,21.1320,278.1600,142.0300,197.0400,137.5000,140.3500,47.4600,,32.5930,352.9100,5.4700,4.3863,57.4900,179.4900,,,112.0400,,74.8100,5.0000,,,,,85.1479,,31.4300,114.8400,39.5500,15.5000,16.9300,,47.4400,,137.0000,16.1507,43.1100,128.5400,93.9300,42.5900,0.9600,254.9300,11.0100,1.8500,181.5300,84.7900,,276.2100,169.5400,42.7740,13560.0000,37.3533,,84.6800
2019-07-31,30.5100,53.2600,298.8600,38.5500,,49.3700,30.4500,93.3390,222.8100,,36.8400,28.9990,10.4500,467.6800,205.4300,131.6700,9.1900,19.0200,154.5000,55.4000,123.1100,61.0400,,143.0100,37.1700,92.5000,52.0842,93.9900,,6.3400,60.9100,5.2900,220.1300,27.0400,12.2100,11.3200,50.5500,,130.2200,116.0000,24.6500,3.2600,362.1700,20.8610,272.2700,143.2200,194.2300,132.7800,136.2700,44.8900,,32.2990,345.5700,5.4100,4.2180,56.3000,167.6000,,,110.4000,,73.1600,5.0000,,,,,84.0780,,31.7880,112.2100,39.9700,15.2100,16.8000,,46.3100,,140.1200,16.1073,42.6300,125.0100,91.9100,42.1400,0.9900,249.0100,11.0300,1.8200,178.0000,85.2500,,273.0800,166.6200,40.7332,15570.0000,36.7933,,84.2700
2019-08-01,29.8400,52.1075,298.4400,38.6300,,48.4700,29.8600,92.7660,221.4400,,36.1200,28.5340,10.2100,451.9500,201.7100,126.7900,8.9900,18.2400,150.8100,55.3900,120.7400,60.3200,,141.8500,34.8600,94.6000,50.2401,94.4700,,6.6700,60.5890,5.0300,211.6000,27.6600,11.9200,11.2600,49.5000,,130.2900,112.9400,21.2100,3.1400,363.0900,20.5760,274.1600,143.6600,192.7300,130.2400,138.0600,43.6000,,31.9500,345.0200,5.3700,4.1230,55.8800,167.8100,,,110.8000,,71.2000,5.0000,,,,,82.9704,,34.1390,110.0600,38.5100,15.3400,16.6800,,46.2600,,143.9200,15.5900,41.8700,123.4500,90.4900,41.3100,0.9600,249.2500,10.8200,1.7700,179.1700,84.3400,,270.7900,179.2900,41.9577,12180.0000,36.4600,,85.2600
2019-08-02,29.4500,51.0050,293.7100,37.3300,,47.5500,29.4400,91.1620,219.9100,,35.5600,27.8530,10.2400,448.2200,202.6700,124.5400,8.8800,17.7900,145.7000,53.2500,120.7300,60.1300,,141.7100,33.7900,92.8900,49.8414,92.0600,,6.8150,59.8160,4.3900,209.3700,27.5800,11.6900,11.0800,48.6800,,131.0700,112.9300,21.1200,3.0000,361.9100,20.4090,269.4500,140.7800,189.0200,129.2400,136.9000,44.0800,,31.8830,341.1600,5.4000,4.0297,55.8400,162.1200,,,107.0900,,71.1500,3.4100,,,,,82.3222,,33.2190,106.6200,37.4200,15.1900,17.0300,,44.9300,,141.2000,15.6227,41.6500,121.8200,89.4300,40.4000,0.9400,250.0500,10.6800,1.7300,177.4200,82.0700,,268.8100,178.3900,41.1111,12030.0000,36.4667,,83.4800
2019-08-05,28.5300,48.3350,280.3600,35.1200,,45.4600,27.9900,88.2565,212.1300,,28.0000,26.7660,9.6200,431.3200,197.7300,121.6500,8.6700,17.2100,142.8200,51.3700,118.7400,57.8200,,138.3000,33.5300,88.5900,48.1467,87.2200,,6.7495,57.7375,4.2700,201.6800,27.9600,11.2100,10.9000,46.9700,,130.1600,109.5700,19.5500,2.9200,358.4300,19.3530,256.8400,135.8800,181.7300,123.9500,132.2100,41.9400,,30.7630,342.8100,5.2900,3.7698,53.7600,157.8400,,,103.6000,,68.8000,4.2700,,,,,79.1378,,32.1390,101.1800,35.9900,15.3300,16.4600,,44.4400,,133.1900,15.2213,39.8700,116.9300,85.5900,39.0500,0.9200,245.0600,10.4100,1.7200,168.8600,75.7800,,260.8800,175.5600,39.8715,11970.0000,35.2733,,78.1700
2019-08-06,28.3600,49.2500,286.2100,36.3800,,46.3300,28.8600,89.3915,214.8900,,27.2100,26.6440,9.2200,435.7100,200.5500,122.0800,8.7800,17.1300,142.8000,52.6000,119.3800,58.7900,,141.8700,33.6700,90.1000,47.6982,90.5000,,6.7450,58.5540,4.3000,206.0100,28.2000,11.6000,11.0000,46.9600,,130.7700,110.4300,19.3600,3.0700,366.7800,19.4520,264.6800,139.0000,184.5100,127.2600,134.6900,42.6200,,31.0100,354.2500,5.3500,3.8087,53.9600,165.6300,,,105.0300,,68.1700,4.2500,,,,,81.0573,,33.2670,102.8200,35.4600,15.3800,16.2900,,44.6800,,135.4700,15.3833,41.2600,119.0000,85.4600,39.1500,0.9100,248.2800,10.4000,1.6100,172.4800,76.8400,,264.2400,176.9400,40.4989,9510.0000,35.7567,,79.9400
2019-08-07,28.6300,49.7600,289.0200,38.9900,,46.6800,29.1900,89.6700,215.7000,,27.6400,27.0050,9.1400,430.3900,198.2100,120.7800,8.7200,17.0900,141.6400,52.3400,119.1000,59.2400,,134.8600,32.3700,92.2700,47.1499,109.7000,,7.0900,58.7955,4.4100,205.7400,28.6000,11.4900,11.1600,46.7300,,130.2100,108.0300,19.0900,3.0100,369.3000,19.6430,269.3100,142.6300,185.1500,131.5000,135.2800,41.7500,,30.4290,361.4200,5.3200,3.8472,53.3400,147.0200,,,106.6300,,69.4000,4.2500,,,,,81.1894,,34.1310,102.9600,34.7400,15.9700,15.9100,,44.5800,,141.9000,15.5613,41.2600,120.7200,86.4800,39.7000,0.8700,246.4500,10.2700,1.5500,175.3200,75.8100,,264.4200,175.6500,39.9320,10560.0000,36.0667,,81.2200
2019-08-08,29.0800,50.8575,297.7800,39.7000,,47.8600,33.9200,91.6445,220.0300,,28.3700,27.0980,8.9200,437.6200,200.5200,122.0200,8.8000,17.5000,143.8200,53.1600,123.2300,60.0300,,137.8900,33.8400,95.2300,47.2994,110.3000,,7.0150,60.3095,4.4500,207.0000,28.7800,11.8200,11.2500,47.1700,,131.6800,109.8600,19.5400,3.0400,377.1700,20.1480,278.0400,149.5100,190.1600,135.2100,138.8900,42.6300,,31.5900,368.9600,5.4000,3.9565,54.6500,149.5500,,,106.7900,,71.2600,4.7500,,,,,82.7439,,35.7810,108.2400,35.2100,15.8900,16.7600,,45.1400,,145.1200,15.8867,41.9000,124.3100,87.6300,42.9700,0.9300,247.6200,10.4500,1.6300,179.9000,78.7600,,269.5800,182.9400,41.7234,10410.0000,36.1733,,84.7200
2019-08-09,28.7800,50.2475,294.8300,41.6300,,47.1500,34.1900,90.3790,215.9900,,27.5100,27.5730,8.5600,426.3300,199.0500,119.3800,8.6100,17.0000,143.3700,52.4300,122.4200,59.5300,,138.5200,32.5700,91.9700,45.6048,103.0800,,7.0050,59.4450,4.3100,206.9000,28.6600,11.7300,11.1300,45.9800,,132.0400,109.7400,18.9400,3.1500,377.0100,19.5320,274.9500,148.9000,187.8500,134.4400,137.7100,41.5200,,30.8930,370.5400,5.4100,3.8545,53.9000,147.5600,,,104.8200,,71.5000,4.7500,,,,,82.5928,,36.9950,105.3300,34.5300,15.8900,16.9800,,44.8800,,145.9900,15.6673,41.4100,120.6100,86.9800,40.0500,0.9200,248.6300,10.3300,1.5800,179.0500,78.8500,,267.7000,182.9800,41.0129,10140.0000,35.7600,,85.1800
2019-08-12,27.6400,50.1200,288.6500,42.0100,,46.4600,32.4300,89.2460,214.4500,,26.1400,27.5640,8.0000,416.4400,197.1800,116.7200,8.5900,16.7200,140.7200,51.5400,121.5500,58.6600,,135.7500,33.2700,91.7700,45.1064,98.6300,,6.9150,58.7250,4.2500,201.5200,28.9200,11.6300,11.1000,45.6000,,131.9300,107.6800,17.9800,3.4300,377.0000,19.6310,270.0000,143.5100,185.3700,133.9500,135.7900,42.1300,,31.0830,373.2100,5.3100,3.7863,53.2500,148.8500,,,102.7200,,69.8000,5.0000,,,,,80.5664,,36.6730,103.8300,34.2700,15.9800,16.8100,,44.8200,,143.6800,15.2673,40.9600,120.0800,84.7100,37.0000,0.9100,243.2000,10.2600,1.6700,176.3400,77.1500,,264.5600,179.8400,40.9448,9570.0000,35.0733,,83.2100
2019-08-13,27.5100,52.2425,293.1700,43.0800,,48.0600,32.1100,91.2170,219.2000,,26.9700,28.3700,4.6000,425.3300,198.7800,119.0100,8.4700,17.1000,143.8800,52.7200,122.3900,58.8400,,137.0100,33.1500,92.3400,46.6017,101.2700,,7.2350,59.8365,4.2100,204.1100,28.7600,11.5600,11.0600,46.8400,,133.4200,109.3400,17.8400,3.2500,377.2200,20.5690,274.5300,146.2300,188.4500,137.2800,138.6000,44.1700,,31.2280,370.6600,5.3300,3.9012,53.9700,151.9700,,,106.0400,,72.1800,5.0000,,,,,81.1517,,36.9230,107.8600,34.6300,15.8700,17.0000,,45.8300,,146.7000,15.6667,41.8400,123.3400,84.5600,36.4500,0.9400,249.2200,10.3300,1.6500,178.6100,78.7400,,268.6600,183.9100,42.0257,9930.0000,35.8033,,85.0400
2019-08-14,26.1000,50.6875,283.6600,43.4900,,46.7100,30.2400,88.1480,208.7200,,26.0800,27.1560,4.9100,411.3700,195.8100,115.2100,8.1600,16.5000,139.7200,50.6100,117.7400,57.2300,,132.8500,32.4600,88.1000,45.0067,98.7000,,6.9925,58.2125,4.0700,195.5600,28.9600,11.4000,10.7900,45.8700,,130.2600,104.8000,18.1400,3.0600,368.9400,19.8500,267.1500,142.2800,179.7100,134.3200,133.9800,42.0400,,29.9110,361.4200,5.1200,3.7517,52.3200,148.5000,,,103.2700,,70.8800,5.0000,,,,,78.2253,,35.2800,103.4100,32.3400,16.0800,16.3600,,44.6300,,139.4900,14.6413,40.4300,120.6000,81.9500,33.9600,0.9300,243.2000,10.0100,1.5700,173.5100,76.0000,,260.5700,179.5300,41.1413,10110.0000,35.4000,,81.5000
2019-08-15,25.4100,50.4350,282.7100,47.8100,,47.1600,29.6700,88.8060,209.8600,,26.4100,26.8640,4.9500,409.3000,198.3100,115.2500,8.1300,16.2400,142.1300,46.2500,116.9500,57.1100,,133.4100,31.4800,87.8800,39.9229,98.9300,,7.0060,58.4660,3.9800,196.1800,29.1600,11.5000,10.9300,45.7000,,130.5400,105.2000,18.1000,3.0200,373.4600,19.8930,271.8900,141.6500,182.5900,133.9400,133.6800,42.2400,,29.5760,365.2200,5.0600,3.7192,52.5900,145.2500,,,104.9500,,71.1600,5.0000,,,,,77.8729,,35.1070,103.1300,31.6500,16.1300,15.9900,,44.5800,,139.5000,14.3760,40.8600,119.8500,81.6200,33.2200,0.8700,244.2500,10.0100,1.5400,176.2700,76.7200,,261.3900,181.1200,40.8617,10230.0000,37.5633,,79.1800
2019-08-16,25.7900,51.6250,287.4500,46.1000,,46.6300,31.1800,89.6285,212.8500,,26.5000,27.3780,5.1200,419.4600,199.7200,116.4300,8.2400,16.2100,143.8900,46.9600,115.8100,58.0400,,135.2000,32.1700,89.5600,43.8105,101.5200,,7.0000,58.9605,4.0100,199.4200,28.9800,11.6900,11.0700,46.5000,,131.3600,107.7200,19.1000,3.0200,377.0000,20.5110,274.3600,143.7900,183.7000,136.6800,136.1300,43.5500,,30.2800,367.9100,5.1700,3.9890,53.5900,145.2100,,,106.1600,,73.2800,5.0000,,,,,78.6973,,35.8740,107.7900,32.7200,16.0200,15.9800,,46.0300,,142.5700,14.6627,41.5400,122.8200,82.9400,35.2300,0.8700,245.6900,10.1700,1.5800,178.2300,78.1200,,265.2200,184.9400,41.7158,10890.0000,37.6633,,80.9100
2019-08-19,26.1000,52.5875,287.9700,46.0800,,47.1000,31.4800,90.8060,215.6900,,26.4400,27.8780,5.4000,425.5600,200.9400,117.3600,8.6200,16.4300,143.6700,48.5000,117.3100,58.1900,,135.2900,32.9900,90.9100,43.2124,99.3500,,7.0550,60.0220,4.0100,202.2000,28.6400,11.6200,11.1300,47.2300,,132.2500,108.6900,19.1900,3.2100,380.4700,20.8050,278.0700,140.5800,186.1700,138.9200,138.4100,45.0100,,30.9380,370.0800,5.2300,4.2695,53.8700,143.4300,,,107.6700,,74.8700,5.3000,,,,,79.6979,,36.1830,108.9900,34.1000,15.7900,16.1600,,46.4300,,141.2700,15.1220,41.7800,124.6000,83.8900,34.6100,0.8800,244.7100,10.3700,1.6500,179.7400,79.7000,,268.4800,187.0900,43.2729,10950.0000,37.9367,,71.8000
2019-08-20,25.8300,52.5900,285.7100,45.0400,,46.7300,30.7200,90.0690,214.6900,,26.7500,28.0370,5.4900,418.2900,198.1500,116.6700,8.7400,16.3100,145.5400,47.9300,116.1300,57.6800,,135.1300,32.3700,92.7000,41.7671,102.2600,,7.2000,59.1765,4.0600,199.9800,28.8400,11.5400,11.3300,46.6000,,130.6000,107.3100,18.6300,3.3200,381.7500,20.6760,277.0400,139.1900,183.8100,131.5300,137.2600,44.2300,,29.8990,369.0100,5.1500,4.1968,52.9800,144.4000,,,107.3700,,76.0700,5.2600,,,,,79.7231,,37.4970,108.2800,33.9000,16.0500,16.0800,,46.3700,,142.1400,15.0573,41.9400,124.3100,84.0300,35.2900,0.9400,240.1600,10.4000,1.7000,179.2400,78.0100,,266.4000,183.7200,42.4717,10920.0000,37.3500,,70.8000
2019-08-21,26.4200,53.1600,291.5300,46.9300,,46.8300,31.7000,91.1770,217.0300,,27.5300,28.7500,5.3000,420.9300,199.2400,117.6800,8.9800,16.3300,147.3800,48.7700,117.8800,58.0100,,135.7600,32.9700,94.0400,40.6705,104.3600,,7.1500,59.5790,4.1200,200.6800,28.7200,11.4600,11.3000,47.1500,,131.5300,107.6100,19.0800,3.1900,383.0000,20.7990,282.0100,148.0800,183.5500,133.2600,138.7900,44.1700,,29.7810,369.1400,5.1700,4.2807,53.2400,144.5400,,,109.8200,,76.7000,5.2500,,,,,80.1322,,38.9830,110.1000,33.6900,16.0500,16.1400,,47.2400,,143.8700,14.7220,42.5800,126.0400,85.2900,34.9100,0.9200,240.3500,10.5800,1.7400,180.9400,78.4000,,268.5600,186.4000,42.5926,12480.0000,37.3400,,72.9900
2019-08-22,26.5300,53.1150,287.6900,45.8700,,47.0300,31.9000,90.2330,215.2600,,27.7800,28.7620,4.9700,419.0000,201.0100,117.8900,8.7900,16.1500,148.2400,48.1800,117.7300,57.9600,,136.0800,34.1500,94.6200,40.8201,98.6200,,7.0900,59.5760,4.2000,202.4200,28.6800,10.6800,11.2100,46.7800,,131.2700,108.7200,19.1500,3.0000,385.8800,21.0460,280.7700,142.3400,182.0400,129.5900,137.7800,44.7800,,29.6930,372.0200,5.0700,4.2870,53.1900,144.9200,,,108.7700,,77.1500,5.0500,,,,,80.5286,,38.8540,109.7400,33.7100,15.9700,16.0800,,47.5800,,143.4400,14.8100,42.1300,125.2100,85.5600,34.0000,0.8900,232.9400,10.5300,1.7100,180.0900,77.4200,,268.4600,184.2100,43.0234,12390.0000,37.3033,,72.5400
2019-08-23,25.4200,50.6600,282.4400,43.1100,,45.1200,29.5400,87.4810,210.5000,,27.6800,27.2130,4.6500,407.2500,197.1600,114.0600,8.4200,15.8500,151.5700,46.6100,115.1800,56.2000,,131.6700,32.3700,92.9100,39.7236,94.6400,,7.0950,57.6790,3.9600,196.2000,29.2400,11.1700,11.1100,44.9600,,127.7300,106.0200,19.2700,3.2100,376.8900,20.0390,271.8900,139.3700,177.7500,127.3300,133.3900,42.9600,,29.1440,361.5000,5.0100,4.0610,51.5800,139.7400,,,106.0400,,73.5200,5.0500,,,,,77.6715,,38.2750,104.5200,32.0300,16.3500,15.5500,,46.9200,,141.0500,14.0933,40.9500,120.2900,82.5300,33.4300,0.8800,230.6600,10.2500,1.6500,175.2300,74.1800,,261.5700,180.1800,41.2925,12270.0000,36.9433,,71.2800
2019-08-26,25.1900,51.6225,288.7400,44.1900,,45.6100,30.2800,88.4435,213.9900,,27.5300,27.7220,4.6700,405.4700,200.2000,114.4200,8.4600,15.8700,155.1400,47.1000,115.7400,56.2800,,134.6100,34.0200,94.3800,40.1223,94.3600,,7.1550,58.5590,3.9600,199.6500,29.2600,11.2900,11.1300,45.5600,,127.8000,106.8700,19.3100,3.2000,380.3200,20.1340,276.4300,146.6500,180.3600,127.6300,135.4500,43.4300,,29.4980,366.6500,5.0000,4.1363,52.1300,142.6000,,,107.6600,,72.9100,4.1000,,,,,78.9742,,39.5960,105.5800,31.5900,16.5200,16.1100,,47.0700,,142.8600,14.3333,41.3400,121.6700,83.5800,33.3100,0.8900,231.0800,10.2700,1.7000,177.5900,73.7100,,264.4700,180.6400,41.3001,12780.0000,37.3300,,71.7800
2019-08-27,24.4500,51.0400,289.4500,44.4900,,45.5100,30.2000,88.0915,214.0700,,26.9000,27.5570,4.4000,410.5100,198.3500,113.3800,8.4100,15.9200,153.5700,46.7900,115.8300,56.1400,,134.4900,33.8500,94.0600,39.5242,93.9300,,7.0195,58.5410,3.8700,198.0700,29.5200,11.5200,11.1500,45.7900,,129.6400,105.7400,19.4000,3.1200,379.9900,19.9770,276.6400,150.2100,181.3000,125.9000,135.7400,42.4400,,29.1030,364.1800,4.9400,4.0450,52.3900,141.2600,,,107.4500,,73.9700,4.1000,,,,,78.3952,,40.6990,104.3000,31.2500,17.0300,15.5100,,46.9400,,142.6200,14.2720,41.3500,122.1800,81.9400,33.1100,0.8900,222.9300,10.2700,1.6600,178.3800,71.7100,,263.4300,178.2500,39.8035,13470.0000,37.4733,,71.4600
2019-08-28,25.3300,51.3825,282.1300,47.4200,,45.9000,30.7800,88.2125,215.7500,,27.2800,27.6060,4.2700,413.8400,200.4500,114.8600,8.5600,16.0800,151.8300,46.8700,116.8300,56.6800,,136.5500,34.2500,92.4000,39.5740,90.3100,,7.1450,58.6875,3.9000,200.4200,29.4600,11.2900,11.2000,45.7900,,128.6800,106.8000,19.7800,3.1000,380.9700,20.3280,278.2400,147.9800,181.7600,126.9200,135.5600,43.1500,,29.1770,363.9000,4.8900,4.0305,51.9500,142.8700,,,107.4700,,74.3500,4.1000,,,,,79.8427,,39.4800,106.6900,31.6200,17.1700,15.5500,,47.1500,,138.2700,14.3727,41.6500,122.7400,82.4500,32.5900,0.9200,227.3500,10.3800,1.7600,178.6700,72.7600,,265.2600,178.3400,40.3930,12720.0000,37.5733,,69.1600
2019-08-29,26.3200,52.2525,286.6300,50.1100,,47.3100,31.4500,89.3200,219.7400,,27.9000,28.3370,4.1800,422.0400,203.2000,117.7700,8.5900,16.3200,155.9300,47.2700,117.5200,57.8800,,137.8400,34.6600,93.0300,40.4213,94.0400,,7.2000,59.7120,3.9300,203.4400,29.2400,11.2200,11.3900,46.8700,,128.2400,109.2200,19.9400,3.0600,384.4300,20.7660,281.3800,154.3600,185.5700,129.9000,138.1200,44.6700,,29.6780,367.9300,4.9200,4.1750,52.1600,145.1400,,,109.2100,,76.4500,4.1500,,,,,81.5041,,39.1710,109.0100,32.2600,17.0700,15.7800,,48.9200,,138.0500,14.7807,42.2800,123.5700,84.6900,32.7600,0.9200,230.6200,10.4300,1.7500,181.1700,75.2400,,268.7100,178.9800,41.6327,12780.0000,38.0267,,70.5100
2019-08-30,26.3100,52.1850,284.5100,50.8500,,48.0200,31.4500,88.8145,222.6100,,27.5100,28.2640,4.4800,422.5600,203.4100,119.0000,8.7700,16.5500,156.0700,46.8100,117.7200,57.8600,,137.2600,34.0400,93.6800,41.1191,87.5300,,7.0900,59.5265,3.8700,203.9100,29.1200,11.2300,11.4900,47.4100,,128.3600,109.8600,19.9700,3.2500,384.1100,21.0510,281.3700,152.3100,185.6700,130.2800,137.8600,45.2700,,29.3750,367.8700,4.9600,4.1877,52.0600,145.5500,,,109.0500,,77.7700,4.1500,,,,,81.9635,,38.5390,109.0000,32.4300,17.1500,15.8300,,50.2100,,134.5100,15.0407,42.6300,123.7500,84.3100,32.5700,0.9400,234.0000,10.6000,1.8300,180.8200,75.2800,,268.6000,180.0200,43.2880,12630.0000,38.0867,,68.7400
